symbol,exchange,company_name,display_name,en_company_name,watchlist_sector_l1,watchlist_sector_l2,watchlist_sector_l3,vietstock_sector_l1,vietstock_sector_l2,vietstock_sector_l3,website_group,financial_model,website_group_order,matched_keyword,mapping_confidence,suggestion_source,source_url,status,needs_review
VAF,HOSE,CTCP Phân lân Nung chảy Văn Điển,Phân lân Nung chảy Văn Điển,Van Dien Fused Magnesium Phosphate Fertilizer JSC,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,Nguyên vật liệu,Hóa chất,,Hóa chất,NORMAL,10,hoa chat,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VAF/ho-so-doanh-nghiep.htm,OK,NO
VAV,UPCOM,CTCP VIWACO,VIWACO,VIWACO Joint Stock Company,Tiện ích,Tiện ích,Nước,Tiện ích,Nước,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VAV/ho-so-doanh-nghiep.htm,OK,YES
VBB,UPCOM,Ngân hàng TMCP Việt Nam Thương Tín,Việt Nam Thương Tín,Vietnam Thuong Tin Commercial Joint Stock Bank,Tài chính,Tổ chức tín dụng,Ngân hàng,Tài chính,Tổ chức tín dụng,Ngân hàng,Ngân hàng,BANK,1,ngan hang,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VBB/ho-so-doanh-nghiep.htm,OK,NO
VC2,HNX,CTCP Đầu tư và Xây dựng Vina2,Đầu tư và Xây dựng Vina2,Vina2 Invest And Construction Joint Stock Company No2,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VC2/ho-so-doanh-nghiep.htm,OK,NO
VCC,HNX,CTCP Vinaconex 25,Vinaconex 25,Vinaconex 25 Joint Stock Company,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VCC/ho-so-doanh-nghiep.htm,OK,NO
VCF,HOSE,CTCP Vinacafé Biên Hòa,Vinacafé Biên Hòa,Vinacaf? Bienhoa Joint Stock Company,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VCF/ho-so-doanh-nghiep.htm,OK,NO
VCP,UPCOM,CTCP Xây Dựng Và Năng Lượng VCP,Xây Dựng Và Năng Lượng VCP,VCP Power & Construction Joint Stock Company,Tiện ích,Tiện ích,Điện,Tiện ích,Điện,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VCP/ho-so-doanh-nghiep.htm,OK,YES
VCR,UPCOM,CTCP Đầu tư và Phát triển Du lịch Vinaconex,Đầu tư và Phát triển Du lịch Vinaconex,Vinaconex Investment And Tourism Development JSC,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VCR/ho-so-doanh-nghiep.htm,OK,YES
VCS,HNX,CTCP Vicostone,Vicostone,Vicostone JSC,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,Nguyên vật liệu,Vật liệu xây dựng,,Vật liệu xây dựng,NORMAL,16,vat lieu xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VCS/ho-so-doanh-nghiep.htm,OK,NO
VCW,UPCOM,CTCP Đầu tư Nước sạch Sông Đà,Đầu tư Nước sạch Sông Đà,Song Da Water Investment JSC,Tiện ích,Tiện ích,Nước,Tiện ích,Nước,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VCW/ho-so-doanh-nghiep.htm,OK,YES
VCX,UPCOM,CTCP Xi măng Yên Bình,Xi măng Yên Bình,Yen Binh Cement JSC,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,Nguyên vật liệu,Vật liệu xây dựng,,Vật liệu xây dựng,NORMAL,16,vat lieu xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VCX/ho-so-doanh-nghiep.htm,OK,NO
VDP,HOSE,CTCP Dược phẩm Trung ương VIDIPHA,Dược phẩm Trung ương VIDIPHA,Vidipha Central Pharmaceutical Joint Stock Company,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,Dược & Y tế,NORMAL,19,duoc,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VDP/ho-so-doanh-nghiep.htm,OK,NO
VEC,UPCOM,Tổng Công ty cổ phần Điện tử và Tin học Việt Nam,Điện tử và Tin học Việt Nam,Vietnam Electronics and Informatics Joint Stock Corporation,Công nghệ thông tin,Phần cứng và thiết bị,Điện tử,Công nghệ thông tin,Phần cứng và thiết bị,Điện tử,Công nghệ,NORMAL,9,cong nghe thong tin,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VEC/ho-so-doanh-nghiep.htm,OK,NO
VEF,UPCOM,CTCP Trung tâm Hội chợ Triển lãm Việt Nam,Trung tâm Hội chợ Triển lãm Việt Nam,Vietnam Exhibition Fair Centre Joint Stock Company,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VEF/ho-so-doanh-nghiep.htm,OK,YES
VFC,UPCOM,CTCP Vinafco,Vinafco,Vinafco Joint Stock Corporation,Công nghiệp,Vận tải,Vận tải biển,Công nghiệp,Vận tải,Vận tải biển,Cảng & Logistics,NORMAL,14,van tai bien,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VFC/ho-so-doanh-nghiep.htm,OK,NO
VFG,HOSE,CTCP Khử trùng Việt Nam,Khử trùng Việt Nam,Viet Nam Fumigation Joint Stock Company,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,Nguyên vật liệu,Hóa chất,,Hóa chất,NORMAL,10,hoa chat,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VFG/ho-so-doanh-nghiep.htm,OK,NO
VGG,UPCOM,Tổng Công ty cổ phần May Việt Tiến,May Việt Tiến,Viet Tien Garment Corporation,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,Dệt may,NORMAL,13,det may,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VGG/ho-so-doanh-nghiep.htm,OK,NO
VGR,UPCOM,CTCP Cảng Xanh Vip,Cảng Xanh Vip,Vip Greenport Joint Stock Company,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VGR/ho-so-doanh-nghiep.htm,OK,YES
VGS,HNX,CTCP Ống thép Việt - Đức VG PIPE,Ống thép Việt - Đức VG PIPE,Vietnam Germany Steel Pipe JSC,Nguyên vật liệu,Nguyên vật liệu,Khai khoáng và luyện kim,Nguyên vật liệu,Khai khoáng và luyện kim,,Kim loại & Khoáng sản,NORMAL,32,khai khoang,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VGS/ho-so-doanh-nghiep.htm,OK,NO
VGV,UPCOM,Tổng Công ty Tư vấn Xây dựng Việt Nam - CTCP,Tư vấn Xây dựng Việt Nam - CTCP,VietNam National Construction Consultants Corporation - JSC,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,Dịch vụ công nghiệp,NORMAL,34,dich vu chuyen nghiep,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VGV/ho-so-doanh-nghiep.htm,OK,NO
VHD,UPCOM,CTCP Đầu tư Phát triển Nhà và Đô Thị VINAHUD,Đầu tư Phát triển Nhà và Đô Thị VINAHUD,VINAHUD Urban And Housing Development Invesment Joint Stock Company,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VHD/ho-so-doanh-nghiep.htm,OK,YES
VHF,UPCOM,CTCP Xây dựng và Chế biến Lương thực Vĩnh Hà,Xây dựng và Chế biến Lương thực Vĩnh Hà,Vinh Ha Food Processing and Construction JSC,Tiêu dùng thiết yếu,Thương mại hàng thiết yếu,Thương mại hàng thiết yếu,Tiêu dùng thiết yếu,Thương mại hàng thiết yếu,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VHF/ho-so-doanh-nghiep.htm,OK,YES
VHL,HNX,CTCP Viglacera Hạ Long,Viglacera Hạ Long,Viglacera Ha Long JSC,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,Nguyên vật liệu,Vật liệu xây dựng,,Vật liệu xây dựng,NORMAL,16,vat lieu xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VHL/ho-so-doanh-nghiep.htm,OK,NO
VID,HOSE,CTCP Đầu tư Phát triển Thương mại Viễn Đông,Đầu tư Phát triển Thương mại Viễn Đông,Vien Dong Investment Development Trading Corporation,Nguyên vật liệu,Nguyên vật liệu,Gỗ và giấy,Nguyên vật liệu,Gỗ và giấy,,Gỗ & Giấy,NORMAL,24,go va giay,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VID/ho-so-doanh-nghiep.htm,OK,NO
VIF,HNX,Tổng Công ty Lâm nghiệp Việt Nam - CTCP,Lâm nghiệp Việt Nam - CTCP,Vietnam Forestry Corporation - JSC,Nguyên vật liệu,Nguyên vật liệu,Gỗ và giấy,Nguyên vật liệu,Gỗ và giấy,,Gỗ & Giấy,NORMAL,24,go va giay,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VIF/ho-so-doanh-nghiep.htm,OK,NO
VIG,HNX,CTCP Chứng khoán Đầu tư tài chính Việt Nam,Chứng khoán Đầu tư tài chính Việt Nam,Viet Nam Financial Investment Securities Corporation,Tài chính,Dịch vụ tài chính,Thị trường vốn,Tài chính,Dịch vụ tài chính,Thị trường vốn,Chứng khoán,SECURITIES,2,thi truong von,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VIG/ho-so-doanh-nghiep.htm,OK,NO
VIN,UPCOM,CTCP Giao nhận Kho vận Ngoại Thương Việt Nam,Giao nhận Kho vận Ngoại Thương Việt Nam,Vinatrans International Freight Forwarders JSC,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VIN/ho-so-doanh-nghiep.htm,OK,YES
VIP,HOSE,CTCP Vận tải Xăng dầu VIPCO,Vận tải Xăng dầu VIPCO,Vietnam Petroleum Transport Joint Stock Company,Năng lượng,Năng lượng,Dầu khí,Năng lượng,Dầu khí,,Dầu khí,NORMAL,6,dau khi,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VIP/ho-so-doanh-nghiep.htm,OK,NO
VIT,HNX,CTCP Viglacera Tiên Sơn,Viglacera Tiên Sơn,Viglacera Tien Son Joint Stock Company,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,Nguyên vật liệu,Vật liệu xây dựng,,Vật liệu xây dựng,NORMAL,16,vat lieu xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VIT/ho-so-doanh-nghiep.htm,OK,NO
VLB,UPCOM,CTCP Xây dựng và Sản xuất Vật liệu xây dựng Biên Hòa,Xây dựng và Sản xuất Vật liệu xây dựng Biên Hòa,Bien Hoa Building Materials Production and Construction JSC,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,Nguyên vật liệu,Vật liệu xây dựng,,Vật liệu xây dựng,NORMAL,16,vat lieu xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VLB/ho-so-doanh-nghiep.htm,OK,NO
VLC,UPCOM,Tổng Công ty Chăn Nuôi Việt Nam - CTCP,Chăn Nuôi Việt Nam - CTCP,Vietnam Livestock Corporation JSC,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VLC/ho-so-doanh-nghiep.htm,OK,NO
VLW,UPCOM,CTCP Cấp nước Vĩnh Long,Cấp nước Vĩnh Long,Vinh Long Water Supply Joint Stock Company Limited,Tiện ích,Tiện ích,Nước,Tiện ích,Nước,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VLW/ho-so-doanh-nghiep.htm,OK,YES
VMC,HNX,CTCP Vimeco,Vimeco,Vimeco JSC,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VMC/ho-so-doanh-nghiep.htm,OK,NO
VNA,UPCOM,CTCP Vận tải Biển Vinaship,Vận tải Biển Vinaship,Vinaship Joint Stock Company,Công nghiệp,Vận tải,Vận tải biển,Công nghiệp,Vận tải,Vận tải biển,Cảng & Logistics,NORMAL,14,van tai bien,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VNA/ho-so-doanh-nghiep.htm,OK,NO
VNB,UPCOM,CTCP Sách Việt Nam,Sách Việt Nam,Viet Nam Books JSC,Dịch vụ truyền thông,Truyền thông và giải trí,Truyền thông,Dịch vụ truyền thông,Truyền thông và giải trí,Truyền thông,Du lịch & Giải trí,NORMAL,27,giai tri,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VNB/ho-so-doanh-nghiep.htm,OK,NO
VNC,HNX,CTCP Tập đoàn Vinacontrol,Vinacontrol,Vinacontrol Group Corporation,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,Dịch vụ công nghiệp,NORMAL,34,dich vu chuyen nghiep,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VNC/ho-so-doanh-nghiep.htm,OK,NO
VNF,HNX,CTCP Vinafreight,Vinafreight,Vinafreight Joint Stock Company,Công nghiệp,Vận tải,Vận tải và logistics hàng không,Công nghiệp,Vận tải,Vận tải và logistics hàng không,Cảng & Logistics,NORMAL,14,logistics,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VNF/ho-so-doanh-nghiep.htm,OK,NO
VNG,HOSE,CTCP Du lịch Thành Thành Công,Du lịch Thành Thành Công,Thanh Thanh Cong Tourist Joint Stock Company,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",Du lịch & Giải trí,NORMAL,27,giai tri,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VNG/ho-so-doanh-nghiep.htm,OK,NO
VNR,HNX,Tổng Công ty cổ phần Tái Bảo hiểm Quốc gia Việt Nam,Tái Bảo hiểm Quốc gia Việt Nam,Vietnam National Reinsurance Corporation,Tài chính,Bảo hiểm,Bảo hiểm,Tài chính,Bảo hiểm,,Bảo hiểm,INSURANCE,3,bao hiem,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VNR/ho-so-doanh-nghiep.htm,OK,NO
VNS,HOSE,CTCP Ánh Dương Việt Nam,Ánh Dương Việt Nam,VietNam Sun Copporation,Công nghiệp,Vận tải,Vận tải mặt đất,Công nghiệp,Vận tải,Vận tải mặt đất,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VNS/ho-so-doanh-nghiep.htm,OK,YES
VNZ,UPCOM,CTCP VNG,VNG,VNG CORPORATION,Dịch vụ truyền thông,Truyền thông và giải trí,Giải trí,Dịch vụ truyền thông,Truyền thông và giải trí,Giải trí,Du lịch & Giải trí,NORMAL,27,giai tri,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VNZ/ho-so-doanh-nghiep.htm,OK,NO
VOC,UPCOM,Tổng Công ty Công Nghiệp Dầu Thực Vật Việt Nam - CTCP,Công Nghiệp Dầu Thực Vật Việt Nam - CTCP,Vietnam Vegetable Oils Industry Corporation,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VOC/ho-so-doanh-nghiep.htm,OK,NO
VPD,HOSE,CTCP Phát triển Điện lực Việt Nam,Phát triển Điện lực Việt Nam,Vietnam Power Development Joint Stock Company,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VPD/ho-so-doanh-nghiep.htm,OK,YES
VPH,HOSE,CTCP Vạn Phát Hưng,Vạn Phát Hưng,Van Phat Hung Corporation,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VPH/ho-so-doanh-nghiep.htm,OK,YES
VPS,HOSE,CTCP Thuốc sát trùng Việt Nam,Thuốc sát trùng Việt Nam,Vietnam Pesticide Joint Stock Company,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,Nguyên vật liệu,Hóa chất,,Hóa chất,NORMAL,10,hoa chat,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VPS/ho-so-doanh-nghiep.htm,OK,NO
VRC,HOSE,CTCP Bất động sản và Đầu tư VRC,Bất động sản và Đầu tư VRC,VRC Real Estate and Investment JSC,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VRC/ho-so-doanh-nghiep.htm,OK,YES
VRG,UPCOM,CTCP Phát triển Đô thị và Khu công nghiệp Cao su Việt Nam,Phát triển Đô thị và Khu công nghiệp Cao su Việt Nam,Viet Nam Rubber Industrial Zone and Urban Development JSC,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VRG/ho-so-doanh-nghiep.htm,OK,YES
VSF,UPCOM,Tổng Công ty Lương thực Miền Nam - CTCP,Lương thực Miền Nam - CTCP,Vietnam Southern Food Corporation - JSC,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VSF/ho-so-doanh-nghiep.htm,OK,NO
VSH,HOSE,CTCP Thủy điện Vĩnh Sơn - Sông Hinh,Thủy điện Vĩnh Sơn - Sông Hinh,Vinh Son - Song Hinh Hydropower Joint Stock Company,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VSH/ho-so-doanh-nghiep.htm,OK,YES
VSN,UPCOM,CTCP Việt Nam Kỹ nghệ Súc sản,Việt Nam Kỹ nghệ Súc sản,Vissan Joint Stock Company,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VSN/ho-so-doanh-nghiep.htm,OK,NO
VST,UPCOM,CTCP Vận tải và Thuê tàu biển Việt Nam,Vận tải và Thuê tàu biển Việt Nam,Vietnam Sea Transport and Chartering Joint Stock Company,Công nghiệp,Vận tải,Vận tải biển,Công nghiệp,Vận tải,Vận tải biển,Cảng & Logistics,NORMAL,14,van tai bien,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VST/ho-so-doanh-nghiep.htm,OK,NO
VTD,UPCOM,CTCP Vietourist Holdings,Vietourist Holdings,Vietourist Holdings Joint Stock Company,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",Du lịch & Giải trí,NORMAL,27,giai tri,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VTD/ho-so-doanh-nghiep.htm,OK,NO
VTR,UPCOM,CTCP Du lịch Vietravel,Du lịch Vietravel,Vietravel Tourism Joint Stock Company,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",Du lịch & Giải trí,NORMAL,27,giai tri,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VTR/ho-so-doanh-nghiep.htm,OK,NO
VTX,UPCOM,CTCP Vận tải Đa Phương Thức Vietranstimex,Vận tải Đa Phương Thức Vietranstimex,Vietranstimex MultiModal Transport Holding Company,Công nghiệp,Vận tải,Vận tải mặt đất,Công nghiệp,Vận tải,Vận tải mặt đất,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VTX/ho-so-doanh-nghiep.htm,OK,YES
VUA,UPCOM,CTCP Chứng khoán Stanley Brothers,Chứng khoán Stanley Brothers,Stanley Brothers Securities Incorporation,Tài chính,Dịch vụ tài chính,Thị trường vốn,Tài chính,Dịch vụ tài chính,Thị trường vốn,Chứng khoán,SECURITIES,2,thi truong von,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VUA/ho-so-doanh-nghiep.htm,OK,NO
VVN,UPCOM,Tổng Công ty cổ phần Xây dựng Công nghiệp Việt Nam,Xây dựng Công nghiệp Việt Nam,Vietnam Industrial Construction Corporation,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/VVN/ho-so-doanh-nghiep.htm,OK,NO
